#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_18	1552385	15	N	N	1	*	18,*
contig_193	375816	20	N	N	1	*	193,-196
contig_197	279930	20	N	N	1	*	197
contig_200	122711	17	N	N	1	*	196,200,*
contig_304	104381	18	N	N	1	*	*,304,204
contig_63	99076	46	N	N	2	*	63,-330,541
contig_198	90926	17	N	N	1	*	198,-204
contig_519	78796	10	N	N	2	*	-128,-128,-128,-128,-128,-128,-128,-133,-137,519,*
contig_155	72668	8	N	N	2	*	124,124,124,124,124,124,124,124,125,125,155,*
contig_521	62017	19	N	N	1	*	196,521
contig_336	49820	17	N	N	1	*	336,126
contig_240	46804	21	Y	N	1	*	240
contig_526	46647	17	N	N	1	*	*,526
contig_192	43723	20	Y	N	5	*	192
contig_331	43641	14	N	N	1	*	*,331,*
contig_228	42186	4	N	N	1	*	*,228,*
contig_321	40768	5	N	N	1	*	*,321,*
contig_453	38763	5	N	N	1	*	*,453,*
contig_234	36453	21	N	N	1	*	234
contig_31	35953	20	N	N	2	*	31,*
contig_122	34062	22	N	N	3	*	*,122,-123,118,118,118,118,118,119,119,118,118,118,118,118,120,118,118,*
contig_333	32337	4	N	N	1	*	*,333,*
contig_227	31124	43	Y	N	1	*	227
contig_216	30668	11	Y	Y	1	6	216
contig_144	30519	20	N	N	1	*	125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,144,-125,-125,-125
contig_204	30264	14	N	Y	1	*	204
contig_114	29253	21	N	Y	2	50	114
contig_418	28302	21	N	N	5	*	*,-208,-207,-206,213,418,*
contig_146	28022	15	N	N	7	*	124,124,124,124,124,124,125,125,146,-324
contig_518	27622	29	N	N	1	*	518,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
contig_154	27059	19	N	N	3	*	154,-335
contig_541	26982	82	N	Y	3	*	541
contig_412	26905	21	Y	N	2	*	412
contig_61	25509	4	N	N	1	*	*,61,*
contig_360	25219	4	N	N	1	*	*,360,*
contig_433	24632	3	N	N	1	*	*,433,*
contig_528	24448	12	N	N	1	*	132,132,132,132,132,132,132,132,132,132,132,132,132,132,145,528,*
contig_310	24002	20	N	Y	10	*	*,310,*
contig_461	22723	4	N	N	1	*	*,461,*
contig_235	22623	9	N	N	2	*	235,*
contig_205	22604	18	N	N	3	*	204,205,206,206,207,208,206,207,208,206,206,207,208,206,207,208,206,*
contig_378	22365	5	N	N	1	*	*,378,*
contig_16	22178	21	N	Y	21	*	*,16,*
contig_524	21928	6	N	N	1	*	*,524,*
contig_340	21751	5	N	N	1	*	*,340,*
contig_436	21742	7	N	N	1	*	*,436,*
contig_403	21229	3	N	N	1	*	*,403,*
contig_249	20518	3	N	N	1	*	*,249,*
contig_326	20334	4	N	N	1	*	*,326,*
contig_447	20202	19	N	Y	19	*	*,447
contig_574	19955	19	N	N	1	*	-451,574,-450,448,449
contig_480	19947	21	Y	N	2	*	480
contig_517	19809	22	N	N	3	*	-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-108,-108,-105,517,-232,-231
contig_462	19689	4	N	N	1	*	*,462,*
contig_262	19527	8	N	N	1	*	*,262,*
contig_159	19382	5	N	N	1	*	*,159,*
contig_553	19323	4	N	N	1	*	*,553,*
contig_157	18959	19	N	N	4	*	*,157,*
contig_361	18631	3	N	N	1	*	*,361,*
contig_27	18482	30	N	N	1	*	129,129,130,130,124,124,27,*
contig_503	18332	7	N	N	1	*	*,503,*
contig_271	18075	39	N	N	7	*	-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,-265,271,593,*
contig_381	17857	3	N	N	1	*	*,381,*
contig_242	17568	4	N	N	1	*	*,242,*
contig_509	17143	26	Y	N	5	*	509
contig_530	16955	9	N	N	2	*	*,530,*
contig_479	16744	20	N	Y	10	28	*,479,*
contig_237	16491	5	N	Y	1	52	*,237,*
contig_584	16401	34	Y	N	1	*	584
contig_477	16193	3	N	N	1	*	*,477,*
contig_369	15855	4	N	N	1	*	*,369,*
contig_414	15827	20	N	Y	6	60	*,414,*
contig_67	15455	21	N	N	4	*	*,67,64,64,64,64,64,64,65,66,64,64,64,64,66,513,*
contig_352	15393	3	N	N	1	*	*,352,*
contig_387	14753	16	N	N	4	*	*,387,*
contig_506	14493	3	N	N	1	*	*,506,*
contig_341	14378	4	N	N	1	*	*,341,*
contig_56	14340	3	N	N	1	*	*,56,*
contig_51	14238	23	N	N	5	*	46,51,50,45,45,45,45,45,45,45,45,50,45,45,45,45,45,45,45,45,45,45,45,45,45
contig_301	14204	52	N	N	5	*	301,-535,282,283,277,288,282,288,288,288,288,281,296,282,288,288,287,297,282,295,289,277,299,294,297,281,299,288,288,281,299
contig_195	14200	3	N	N	1	*	*,195,*
contig_371	14026	21	Y	N	2	*	371
contig_429	14020	4	N	N	1	*	*,429,*
contig_559	13987	4	N	N	1	*	*,559,*
contig_531	13832	11	Y	N	2	*	531
contig_379	13812	3	N	N	1	*	*,379,*
contig_328	13344	5	N	N	1	*	*,328,*
contig_260	13320	11	N	N	2	*	260
contig_337	13269	4	N	N	1	*	*,337,*
contig_507	13261	20	Y	N	1	*	507
contig_430	13229	3	N	N	1	*	*,430,*
contig_380	13182	3	N	N	1	*	*,380,*
contig_258	13103	3	N	N	1	*	*,258,*
contig_354	12643	4	N	N	1	*	*,354,*
contig_241	12512	6	N	N	1	*	*,241,*
contig_496	12301	4	N	N	1	*	*,496,*
contig_491	12186	8	N	Y	1	68	*,491,*
contig_546	11997	20	Y	Y	6	*	546
contig_580	11983	6	Y	N	1	*	580
contig_438	11649	4	N	N	1	*	*,438,*
contig_226	11629	3	N	N	1	*	*,226,*
contig_359	11624	4	N	N	1	*	*,359,*
contig_270	11622	28	N	Y	14	*	270,*
contig_578	11558	18	Y	N	1	*	578
contig_259	11507	4	N	N	1	*	*,259,*
contig_362	11396	3	N	N	1	*	*,362,*
contig_215	11039	4	N	N	1	*	*,215,*
contig_214	11022	3	N	N	1	*	*,214,*
contig_264	10989	19	N	N	4	*	*,264,*
contig_508	10966	5	N	N	1	*	*,508,*
contig_147	10919	4	N	N	1	*	*,147,*
contig_501	10904	4	N	N	1	*	*,501,*
contig_431	10840	3	N	N	1	*	*,431,*
contig_592	10772	18	Y	N	1	*	592
contig_458	10727	3	N	N	1	*	*,458,*
contig_483	10470	21	N	N	5	*	*,483,*
contig_451	10462	19	N	Y	6	*	451
contig_342	10430	4	N	N	1	*	*,342,*
contig_494	10363	4	N	N	1	*	*,494,*
contig_385	10243	3	N	N	1	*	*,385,*
contig_421	10146	33	N	N	1	*	*,421,*
