#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_96	245061	9	N	N	1	*	*,96,*
contig_237	210736	8	N	N	1	*	*,237,*
contig_275	196996	8	N	N	1	*	*,275,*
contig_510	152375	8	N	N	1	*	*,510,*
contig_259	142945	7	N	N	1	*	*,259,*
contig_344	141699	8	N	N	1	*	*,344,*
contig_273	131183	7	N	N	1	*	*,273,*
contig_21	127413	5	N	N	1	*	*,21,*
contig_424	125170	6	N	N	1	*	*,424,*
contig_218	111328	5	N	N	1	*	-216,218,221
contig_471	87310	5	N	N	1	*	*,471,*
contig_198	87144	6	N	N	1	*	*,196,198,*
contig_13	85491	6	N	N	1	*	13,402,-363
contig_669	83682	5	N	N	1	*	*,669,*
contig_497	80460	5	N	N	1	*	173,497,*
contig_519	77999	6	N	N	1	*	*,519,*
contig_6	77752	7	N	N	1	*	6,777
contig_443	76043	6	N	N	1	*	*,214,213,214,214,443,*
contig_748	75237	3	N	N	1	*	*,748,*
contig_284	71326	5	N	N	1	*	284,*
contig_522	71155	8	N	N	1	*	*,522
contig_681	70590	4	N	N	1	*	*,681,*
contig_491	69731	4	N	N	1	*	491,*
contig_252	68959	7	N	N	1	*	*,252
contig_791	66194	6	N	N	1	*	838,791,*
contig_814	65945	5	N	N	1	*	*,814,*
contig_841	65856	5	N	N	1	*	*,841,*
contig_566	65620	5	N	N	1	*	*,566,*
contig_392	64341	5	N	N	1	*	385,392,*
contig_857	63467	8	N	N	1	*	*,857
contig_515	62219	5	N	N	1	*	*,515,*
contig_783	61500	5	N	N	1	*	783,-838
contig_253	57960	6	N	N	1	*	*,253,-454,*
contig_474	57829	6	N	N	1	*	*,474,*
contig_394	57808	7	N	N	1	*	*,394,*
contig_516	57774	6	N	N	1	*	*,516,*
contig_335	57078	5	N	N	1	*	*,335,*
contig_638	56803	5	N	N	1	*	*,638,*
contig_393	56453	7	N	N	1	*	-345,393,*
contig_874	56021	5	N	N	1	*	*,874,*
contig_665	54339	5	N	N	1	*	*,665,*
contig_797	54286	4	N	N	1	*	*,797,200
contig_207	52926	8	N	N	1	*	-206,207,*
contig_211	51956	12	N	N	1	*	211
contig_439	51535	3	N	N	1	*	*,439,*
contig_842	51319	8	N	N	1	*	842,*
contig_391	50770	6	N	N	1	*	385,391,*
contig_110	49694	7	N	N	1	*	*,110,-129,-129,-129,-129,*
contig_712	49237	6	N	N	1	*	*,712,*
contig_523	47770	4	N	N	1	*	*,523,*
contig_336	47361	6	N	N	1	*	*,336,*
contig_20	47279	7	N	N	1	*	20
contig_161	47255	6	N	N	1	*	-293,161,*
contig_398	47196	7	N	N	1	*	*,398,*
contig_341	47041	6	N	N	1	*	*,341,-356,*
contig_801	46516	5	N	N	1	*	*,801,*
contig_97	45363	8	N	N	1	*	36,36,36,36,36,36,36,36,36,36,36,-37,36,36,36,36,36,36,97,206
contig_798	44901	6	N	N	1	*	-200,798,*
contig_124	44645	20	N	N	1	*	124
contig_384	44364	5	N	N	1	*	384,882,*
contig_603	44012	4	N	N	1	*	*,603,*
contig_808	43651	6	N	N	1	*	808
contig_164	42881	6	N	N	1	*	-160,164,*
contig_699	42760	4	N	N	1	*	*,699,*
contig_628	42578	4	N	N	1	*	*,628,*
contig_534	42135	7	N	N	1	*	*,534,*
contig_538	41247	4	N	N	1	*	*,538,*
contig_740	41179	3	N	N	1	*	*,740,882,*
contig_220	40623	4	N	N	1	*	*,220
contig_401	40394	6	N	N	1	*	401,*
contig_758	40064	7	N	N	1	*	*,758,*
contig_444	39501	4	N	Y	1	*	444
contig_562	39360	5	N	N	1	*	*,562,*
contig_435	39078	5	N	N	1	*	*,-823,435,*
contig_304	39054	6	N	N	1	*	304,*
contig_204	38971	5	N	N	1	*	204,*
contig_445	38881	4	N	N	1	*	*,445,*
contig_295	38416	7	N	N	1	*	-293,295,838
contig_219	37929	6	N	N	1	*	*,219,*
contig_806	37880	5	N	N	1	*	806,*
contig_662	37644	5	N	N	1	*	*,662,*
contig_785	37133	6	N	N	1	*	778,785,*
contig_11	36708	6	N	N	1	*	3,11,*
contig_715	36183	4	N	N	1	*	*,715,*
contig_494	35380	4	N	N	1	*	*,494,*
contig_292	34887	4	N	N	1	*	*,292,*
contig_346	34518	7	N	N	1	*	346,*
contig_832	34393	4	N	N	1	*	*,832,*
contig_778	33651	5	N	Y	1	*	778
contig_686	33502	4	N	N	1	*	*,686,*
contig_769	33370	5	N	N	1	*	*,769,*
contig_210	33233	9	N	N	1	*	210
contig_22	33044	4	N	N	1	*	3,3,22,*
contig_196	32994	5	N	Y	1	*	*,196
contig_795	32809	4	N	N	1	*	*,795,*
contig_112	32020	37	N	N	3	*	-789,788,112,130,131,139,140,139,140,140,134,133,133,133,133
contig_365	31809	5	N	N	1	*	365,*
contig_697	30578	8	N	N	1	*	*,697,*
contig_739	30522	3	N	N	1	*	*,739,*
contig_714	30134	5	N	N	1	*	*,714,*
contig_708	30089	4	N	N	1	*	*,708,*
contig_388	29966	7	N	N	1	*	385,388
contig_428	29921	7	N	Y	1	*	428,*
contig_256	29893	5	N	N	1	*	251,256,*
contig_362	29443	6	N	N	1	*	*,-377,362
contig_687	29151	8	N	N	1	*	*,687,*
contig_15	28886	6	N	N	1	*	-28,15
contig_26	28844	7	N	N	1	*	-778,-777,26
contig_434	28521	4	N	N	1	*	*,-823,434,*
contig_683	28227	4	N	N	1	*	*,683,*
contig_258	28088	6	N	N	1	*	*,258,*
contig_10	27988	5	N	N	1	*	10
contig_771	27611	4	N	N	1	*	*,771,*
contig_194	27572	3	N	N	1	*	*,194,*
contig_442	27452	4	N	N	1	*	*,442,*
contig_560	27304	4	N	N	1	*	*,560,*
contig_636	27004	5	N	N	1	*	*,636,*
contig_772	26643	5	N	N	1	*	*,772,*
contig_717	26550	5	N	N	1	*	*,717,*
contig_770	26512	4	N	N	1	*	*,770,*
contig_433	26375	5	N	Y	2	*	*,433
contig_621	25970	4	N	N	1	*	*,621,*
contig_274	25852	7	N	N	1	*	-280,271,274,*
contig_31	25823	4	N	N	1	*	31,*
contig_646	25764	5	N	N	1	*	*,646,*
