#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_71	790582	29	N	N	3	*	*,71,-980
contig_97	481965	44	N	N	4	*	97,979,*
contig_240	480542	17	N	N	2	*	104,240
contig_69	446304	20	N	N	1	*	104,69,*
contig_138	400883	18	N	N	2	*	958,138
contig_106	394402	13	N	N	2	*	*,984,106,*
contig_168	316595	34	N	N	3	*	491,168,-577,-1000
contig_213	237386	7	N	N	1	*	*,213,*
contig_117	218725	59	N	N	6	*	104,113,115,117,-535,*
contig_414	217635	15	N	N	1	*	*,414,-466,-465
contig_135	213593	7	N	N	1	*	*,135,*
contig_299	191024	6	N	N	1	*	*,299,*
contig_174	190599	7	N	N	1	*	*,174,*
contig_756	189736	16	N	N	2	*	756,*
contig_162	181839	27	N	N	3	*	*,162,1000
contig_569	164726	7	N	N	1	*	*,569,*
contig_35	162425	8	N	N	1	*	-963,35,*
contig_282	159016	7	N	N	1	*	*,282,*
contig_247	151374	20	N	N	2	*	*,247,-104
contig_294	145357	14	N	N	2	*	*,294
contig_614	141004	6	N	N	1	*	104,614,*
contig_298	123539	6	N	N	1	*	*,298,*
contig_96	123224	19	N	N	2	*	96,100,104
contig_525	121717	5	N	N	1	*	*,525,979,*
contig_181	118711	57	N	N	6	*	181,-116,-113,-104
contig_90	114955	48	N	N	5	*	90,*
contig_367	113142	36	N	N	3	*	367
contig_244	111742	41	N	N	5	*	244
contig_293	108993	8	N	N	1	*	293,*
contig_220	103382	5	N	N	1	*	*,220,*
contig_966	102017	5	N	N	1	*	*,966,*
contig_388	100305	20	N	N	1	*	*,388,*
contig_965	95911	8	N	N	1	*	*,965,*
contig_91	95708	7	N	N	1	*	*,91,*
contig_967	91696	41	N	N	4	*	967
contig_119	89689	8	N	N	1	*	104,119,*
contig_234	83227	43	N	N	4	*	234,672
contig_223	76282	20	N	N	2	*	*,223,*
contig_82	76231	10	N	N	2	*	*,82,65,65
contig_152	76021	6	N	N	1	*	*,152,*
contig_256	72130	44	N	N	4	*	-104,-100,256,261
contig_107	72026	46	N	N	4	*	-104,-100,107,-509
contig_896	66791	4	N	N	1	*	*,896,*
contig_292	64914	9	N	N	3	*	*,292
contig_267	64750	8	N	N	1	*	*,267,*
contig_92	62808	51	N	N	5	*	-469,-468,92,93
contig_746	62141	3	N	N	1	*	*,746,*
contig_969	61377	4	N	N	1	*	*,969,*
contig_458	61336	6	N	N	1	*	*,458,*
contig_485	61161	19	N	N	2	*	108,485,-960
contig_452	60459	6	N	N	1	*	*,452,*
contig_523	59576	6	N	N	1	*	*,523,*
contig_289	58010	19	N	N	2	*	104,113,289,290
contig_281	57887	5	N	N	1	*	*,281,*
contig_976	57457	9	N	N	2	*	*,976,*
contig_56	57269	6	N	N	1	*	*,56,*
contig_950	56482	9	N	N	2	*	*,950,*
contig_127	54653	48	N	N	4	*	962,127,-113,-104
contig_549	54047	8	N	N	2	*	549,-491
contig_105	53985	20	N	N	1	*	-104,-100,-100,105,100,104
contig_77	53879	7	N	N	2	*	-62,-61,-61,-61,77,*
contig_41	52654	10	N	N	1	*	*,41,-957
contig_259	52155	21	N	N	1	*	-255,259,100,104
contig_993	51829	6	N	N	1	*	993,*
contig_866	51512	19	N	N	2	*	866
contig_132	51430	10	N	N	2	*	*,132,154
contig_210	50629	7	N	N	1	*	*,210,211,211,211,211,211,211,211,211,211,211,211,211,211,211,*
contig_144	50361	15	N	N	2	*	18,23,144,-963
contig_216	50114	7	N	N	1	*	*,216,*
contig_134	49771	20	N	N	1	*	-238,134
contig_159	49765	9	N	Y	3	*	*,159
contig_307	49501	20	N	N	2	*	*,-304,-304,-304,307,329,330,331,-154
contig_487	49426	5	N	N	1	*	*,487,*
contig_29	49270	6	N	N	1	*	*,29,*
contig_631	48820	8	N	N	1	*	*,631,*
contig_166	48798	4	N	N	1	*	*,166,*
contig_81	48598	6	N	N	1	*	-61,-61,-64,-64,-63,-62,-62,-61,-61,-61,81,*
contig_829	48421	6	N	N	1	*	*,829,*
contig_430	47247	5	N	N	1	*	*,430,*
contig_642	47088	9	N	N	2	*	*,642,*
contig_979	47000	5	N	Y	1	*	979,*
contig_496	46634	17	N	N	3	*	*,496,*
contig_326	46281	19	N	N	2	*	*,560,326,331,-154
contig_747	46175	5	N	N	1	*	*,747,*
contig_912	46145	7	N	N	1	*	*,912,*
contig_520	45463	7	N	N	1	*	-518,520,*
contig_491	44931	34	N	Y	3	*	491
contig_150	44909	10	N	N	1	*	*,150,*
contig_45	43149	19	N	N	2	*	*,45,461,*
contig_530	42887	5	N	N	1	*	*,530,*
contig_171	42547	6	N	N	1	*	*,171,*
contig_881	41534	4	N	N	1	*	*,881,*
contig_495	41077	13	N	N	1	*	*,495,*
contig_176	40808	5	N	N	1	*	*,176,*
contig_70	39897	15	N	N	1	*	70,-139,-140
contig_743	39400	5	N	N	1	*	*,743,*
contig_934	39344	9	N	N	1	*	*,934,*
contig_578	37827	7	N	N	1	*	1000,578,*
contig_318	37455	5	N	N	1	*	*,318,*
contig_545	37347	3	N	Y	1	*	*,545
contig_994	36256	5	N	N	1	*	994,*
contig_137	36180	16	N	N	2	*	958,137
contig_155	36096	21	N	N	3	*	-154,155,154
contig_124	35859	20	N	N	2	*	254,124,126
contig_580	35849	8	N	N	1	*	*,580,*
contig_143	35774	18	N	N	2	*	18,23,143
contig_839	35572	12	N	N	2	*	*,839,*
contig_423	35544	6	N	N	1	*	*,423,*
contig_750	35530	6	N	N	1	*	*,750,*
contig_332	35142	6	N	N	1	*	154,332,*
contig_313	34695	15	N	N	3	*	306,310,312,313,-741
contig_386	34547	6	N	N	1	*	*,386,*
contig_977	33774	5	N	N	1	*	*,977,*
contig_295	33372	15	N	N	3	*	295,*
contig_733	33347	6	N	N	1	*	*,733,*
contig_429	33306	6	N	N	1	*	*,429,*
contig_586	33300	7	N	N	1	*	*,586,*
contig_177	32865	6	N	N	1	*	*,177,*
contig_815	32477	7	N	N	1	*	*,815,*
contig_676	32456	11	N	N	1	*	*,19,675,676
contig_786	32412	9	N	N	2	*	*,786,*
contig_173	32054	5	N	N	1	*	*,173,*
contig_20	31516	5	N	N	1	*	*,20,*
contig_926	31223	6	N	N	1	*	*,926,*
contig_131	30332	26	Y	N	1	*	131
contig_898	30332	8	N	N	2	*	*,898,*
contig_909	30320	7	N	N	1	*	*,909,*
contig_1018	30079	6	N	N	1	*	*,1018,*
contig_158	29081	4	N	N	1	*	*,158,*
contig_559	29039	3	N	N	1	*	*,559,*
contig_435	28575	4	N	Y	2	*	*,435
contig_419	28408	5	N	Y	2	*	*,419,*
contig_700	28096	5	N	N	1	*	*,700,*
contig_111	28059	8	N	N	2	*	*,111,*
contig_154	27808	60	N	Y	7	*	154
