#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_370	788300	20	N	N	4	*	370,-676,*
contig_117	725778	31	N	N	5	*	117
contig_217	686576	11	N	N	1	*	217
contig_129	612000	22	N	N	3	*	129,-298
contig_18	562969	12	N	N	3	*	*,18,-157,-156,-155,-154,-153
contig_173	537826	24	N	N	4	*	702,173,-1452,230,230,1451,233,-1452,230,1451,233,-1452,230,230,1451
contig_265	522075	7	N	N	1	*	*,265,*
contig_92	520323	17	N	N	3	*	662,-661,1476,92,437,*
contig_264	519173	11	N	N	1	*	*,264,*
contig_17	489477	14	N	N	3	*	*,17
contig_43	483848	28	N	N	5	*	*,43,1442
contig_342	449826	17	N	N	2	*	*,342,*
contig_295	446291	9	N	N	2	*	*,295,*
contig_378	402002	20	N	N	4	*	*,378,379,*
contig_127	399550	19	N	N	3	*	127,-157,-156,-155,-154,-153,107
contig_563	393994	9	N	N	1	*	*,563,*
contig_945	379711	8	N	N	2	*	*,945,*
contig_1099	379344	6	N	N	1	*	*,1099,*
contig_190	364330	10	N	N	1	*	*,190,*
contig_502	358896	20	N	N	3	*	502
contig_419	325597	12	N	N	2	*	744,419
contig_361	321255	8	N	N	2	*	*,361,*
contig_182	319626	10	N	N	3	*	*,182,-214
contig_1113	310350	7	N	N	1	*	*,1113,*
contig_255	287886	8	N	N	2	*	*,255,-261,*
contig_807	278631	6	N	N	1	*	*,807,*
contig_116	272681	19	N	N	3	*	116
contig_1360	272079	7	N	N	1	*	*,1360,*
contig_1325	258061	8	N	N	1	*	*,1325,*
contig_647	256909	7	N	N	2	*	*,647,-75,-61
contig_1046	255768	7	N	N	1	*	*,1046,*
contig_498	255503	19	N	N	3	*	*,444,498
contig_197	249542	9	N	N	2	*	*,197,*
contig_1339	239150	6	N	N	1	*	*,1339,*
contig_733	226388	12	N	N	2	*	733
contig_820	224424	7	N	N	1	*	820,*
contig_562	220874	7	N	N	1	*	*,562,*
contig_50	219217	7	N	N	1	*	50,*
contig_226	214845	7	N	N	1	*	*,226,*
contig_666	211332	8	N	N	1	*	*,666,*
contig_183	210055	12	N	N	2	*	*,183
contig_1291	191421	6	N	N	1	*	*,1291,*
contig_623	188204	11	N	N	1	*	*,623
contig_9	182040	25	N	N	3	*	*,9
contig_334	173506	19	N	N	2	*	334,*
contig_1079	168633	5	N	N	1	*	*,1079,*
contig_1172	167937	9	N	N	1	*	*,1172,*
contig_756	167661	18	N	N	4	*	660,756,-1476,1477,*
contig_125	165941	29	N	N	5	*	125,683,684,687
contig_560	165415	7	N	N	1	*	*,-558,560,*
contig_1459	165125	7	N	N	1	*	*,1459,*
contig_545	159345	4	N	N	1	*	*,545,*
contig_168	158919	18	N	N	3	*	*,-169,168
contig_445	156100	5	N	N	1	*	*,445,-618,*
contig_1078	155766	11	N	N	1	*	*,1077,1078
contig_69	149744	6	N	N	1	*	61,69,*
contig_863	148931	6	N	N	1	*	*,863,*
contig_324	147639	8	N	N	2	*	*,324,*
contig_954	144038	21	N	N	4	*	*,954
contig_1466	139292	8	N	N	1	*	*,1466,*
contig_23	136764	6	N	N	1	*	*,21,23,*
contig_423	136613	10	N	N	2	*	*,423,-214
contig_27	135503	7	N	N	1	*	*,27
contig_53	135386	6	N	N	1	*	-51,53,*
contig_349	131290	9	N	N	1	*	*,349,*
contig_189	129630	9	N	N	3	*	*,189,*
contig_193	129455	29	N	N	5	*	193
contig_487	127722	7	N	N	3	*	*,487,*
contig_422	121240	13	N	N	2	*	*,422,437,*
contig_909	120642	6	N	N	1	*	*,909,*
contig_1458	118810	11	N	N	1	*	*,1458
