#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_97	227405	6	N	N	1	*	97,*
contig_111	194007	5	N	N	1	*	*,111,*
contig_44	153570	6	N	N	1	*	*,44,*
contig_20	141749	8	N	N	2	*	*,17,20,*
contig_186	119601	4	N	N	1	*	*,186,*
contig_73	107951	4	N	N	1	*	*,73,*
contig_198	102662	5	N	N	1	*	*,102,198,*
contig_123	92302	4	N	N	1	*	*,123,*
contig_50	91998	5	N	N	1	*	*,50,*
contig_188	86811	5	N	N	1	*	188,*
contig_86	84933	7	N	N	1	*	*,86,*
contig_18	84727	7	N	N	1	*	18,*
contig_100	79832	3	N	N	1	*	*,100,*
contig_37	73166	7	N	N	2	*	*,37,*
contig_200	72474	3	N	N	1	*	*,200,*
contig_192	69709	8	N	N	1	*	*,192,*
contig_85	69671	4	N	N	1	*	*,85,*
contig_189	62239	4	N	N	1	*	*,189,*
contig_117	59642	3	N	N	1	*	*,117,*
contig_110	57318	3	N	N	1	*	*,110,*
contig_141	56504	5	N	N	1	*	*,141,*
contig_80	53193	4	N	N	1	*	*,80,*
contig_146	52060	5	N	N	1	*	*,146,*
contig_164	50987	3	N	N	1	*	*,164,*
contig_35	50756	3	N	N	1	*	*,35,*
contig_84	50671	4	N	N	1	*	*,84,*
contig_24	48773	3	N	N	1	*	*,24,*
contig_187	48706	8	N	N	2	*	187
contig_42	48471	3	N	N	1	*	*,42,*
contig_78	47006	6	N	N	1	*	*,78,*
contig_147	46652	5	N	N	1	*	*,147,*
contig_112	46337	5	N	N	1	*	*,112,*
contig_40	45027	3	N	N	1	*	*,40,*
contig_153	44613	5	N	N	1	*	*,153,*
contig_143	44275	3	N	N	1	*	*,143,*
contig_158	43514	3	N	N	1	*	*,158,*
contig_149	42784	5	N	N	1	*	*,149,*
contig_12	42044	3	N	N	1	*	*,12,*
contig_159	41714	5	N	N	1	*	*,159,*
contig_193	41316	13	Y	N	4	*	193
contig_75	41183	4	N	N	1	*	*,75,*
contig_52	40674	3	N	N	1	*	*,52,*
contig_175	40165	5	N	N	1	*	*,175,*
contig_191	38790	7	N	N	1	*	*,191,*
contig_127	38362	4	N	N	1	*	*,127,*
contig_185	38140	5	N	N	1	*	*,185,*
contig_27	37735	3	N	N	1	*	*,27,*
contig_74	37711	5	N	N	1	*	*,74,*
contig_182	36743	4	N	N	1	*	*,182,*
contig_60	35532	4	N	N	1	*	*,60,*
contig_19	35517	7	N	N	1	*	19,*
contig_87	35379	3	N	N	1	*	*,87,*
contig_79	35342	4	N	N	1	*	*,79,*
contig_104	35014	7	N	N	1	*	*,104,*
contig_101	34757	4	N	N	1	*	*,101,*
contig_119	34419	5	N	N	1	*	*,119,*
contig_81	33480	9	N	N	2	*	*,81,*
contig_95	33231	3	N	N	1	*	*,95,*
contig_109	33206	4	N	N	1	*	*,109,*
contig_54	32753	3	N	N	1	*	*,54,*
contig_157	31883	3	N	N	1	*	*,157,*
contig_77	31180	3	N	N	1	*	*,77,*
contig_31	30850	4	N	N	1	*	*,31,*
contig_26	30649	3	N	N	1	*	*,26,*
contig_165	29113	3	N	N	1	*	*,165,*
contig_155	29073	3	N	N	1	*	*,155,*
contig_116	28320	4	N	N	1	*	*,116,*
contig_152	27720	4	N	N	1	*	*,152,*
contig_167	27595	5	N	N	1	*	*,167,*
contig_115	26572	6	N	N	1	*	*,115,*
contig_196	26332	3	N	N	1	*	*,196,*
