#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_398	2847469	10	N	N	1	*	398
contig_298	2586242	20	Y	N	2	*	298
contig_202	1792616	12	N	N	1	*	*,202
contig_22	1536772	34	N	N	4	*	68,70,22
contig_162	1094146	26	N	N	3	*	-153,162
contig_16	745819	33	N	N	4	*	602,16,35
contig_240	687629	13	N	N	1	*	240,*
contig_132	547790	25	N	N	2	*	132
contig_114	541843	8	N	N	2	*	*,114,*
contig_8	529768	9	N	N	2	*	*,8
contig_2	511502	19	N	N	1	*	2
contig_613	439567	26	N	N	3	*	613
contig_373	427256	10	N	N	2	*	*,373,*
contig_231	421571	19	N	N	1	*	*,231
contig_534	408614	11	N	N	1	*	534,*
contig_490	382179	9	N	N	1	*	*,490,*
contig_17	380252	11	N	N	1	*	602,17,*
contig_136	365541	23	N	N	3	*	136
contig_216	342711	20	N	N	3	*	216
contig_478	309650	9	N	N	1	*	478,*
contig_155	309620	9	N	N	2	*	155,*
contig_156	302129	11	N	N	1	*	156
contig_119	292206	26	N	N	2	*	119
contig_238	289322	22	N	N	2	*	*,154,238
contig_55	287484	33	N	N	4	*	606,55
contig_306	279038	10	N	N	2	*	*,306,*
contig_541	267868	9	N	N	1	*	*,541,542
contig_392	261941	28	N	N	3	*	392
contig_7	253629	33	N	N	4	*	7
contig_326	246505	20	N	N	1	*	326
contig_54	241429	9	N	N	2	*	54,*
contig_59	225439	32	N	N	4	*	-602,59,61
contig_98	201958	20	N	N	2	*	98
contig_529	199049	22	N	N	3	*	529
contig_324	195885	6	N	N	1	*	*,324,*
contig_66	181979	31	N	N	3	*	66
contig_244	168936	13	N	N	2	*	244,*
contig_18	165222	34	N	N	4	*	*,18
contig_532	164033	5	N	N	1	*	*,532,*
contig_212	163638	6	N	N	1	*	*,212,*
contig_406	159451	10	N	N	2	*	*,406,*
contig_576	156426	6	N	N	1	*	*,576,*
contig_176	156024	22	N	N	2	*	*,176,*
contig_600	153959	21	N	N	1	*	600
contig_640	152673	9	N	N	2	*	*,640,*
contig_627	146608	22	N	N	1	*	627,225
contig_639	145925	10	N	N	1	*	*,354,639,*
contig_267	138508	11	N	N	2	*	267,*
contig_152	137650	9	N	N	2	*	*,152,*
contig_584	136591	5	N	N	1	*	584,*
contig_51	131747	11	N	N	1	*	51
contig_616	131232	28	N	N	2	*	616
contig_607	130759	31	N	N	4	*	-602,607
contig_628	130381	5	N	N	1	*	*,628,*
contig_448	128745	6	N	N	1	*	*,448,*
contig_622	128722	27	N	N	3	*	622
contig_325	123713	6	N	N	1	*	*,325,*
contig_124	117608	10	N	N	1	*	*,124,-542
contig_197	117529	18	N	N	2	*	197,-250
contig_506	113450	5	N	N	1	*	*,506,*
contig_173	112904	6	N	N	1	*	*,173,*
contig_110	112743	6	N	N	1	*	*,110,*
contig_52	109271	34	N	N	4	*	52,606
contig_401	109153	20	N	N	3	*	*,560,401
contig_649	108471	7	N	N	1	*	649,*
contig_292	106822	4	N	N	1	*	*,292,*
contig_605	106803	26	N	N	2	*	605
contig_644	106493	11	N	N	1	*	*,644
contig_163	98820	4	N	N	1	*	*,163,*
contig_5	98814	12	N	N	2	*	5,*
contig_287	97964	7	N	N	1	*	*,287,*
contig_479	97473	6	N	N	1	*	*,479
contig_165	95132	8	N	N	2	*	*,165
contig_315	93566	9	N	N	1	*	*,315,*
contig_150	91205	20	N	N	2	*	-148,150
contig_189	89261	8	N	N	2	*	*,189,191,*
contig_459	88325	4	N	N	1	*	*,459,*
contig_549	87690	5	N	N	1	*	*,549,*
contig_34	87112	13	N	N	1	*	34,604
contig_571	86916	6	N	N	1	*	*,571,*
contig_503	85698	5	N	N	2	*	*,503
contig_311	84702	9	N	N	1	*	*,633,311,646
contig_256	83680	3	N	N	1	*	*,256,*
contig_471	83052	7	N	N	1	*	*,471,*
contig_386	80591	7	N	N	3	*	*,386,*
contig_336	78814	6	N	N	1	*	*,336,*
contig_574	76549	9	N	N	4	*	*,574
contig_526	76469	4	N	N	1	*	*,526,*
contig_289	76028	5	N	N	1	*	*,289,*
contig_246	75938	8	N	N	2	*	*,246
contig_77	75563	21	N	N	2	*	-408,77
contig_592	73606	5	N	N	1	*	*,592,*
contig_308	73315	10	N	N	2	*	*,308,*
contig_608	71462	9	N	N	1	*	-602,608,*
contig_36	70631	10	N	N	2	*	-604,36
contig_539	69895	4	N	N	1	*	*,539,*
contig_586	69607	4	N	N	1	*	*,586,*
contig_222	69053	8	Y	N	1	*	222
contig_314	67713	16	N	N	2	*	*,314,*
contig_579	67335	4	N	N	1	*	*,579,*
contig_113	67125	6	N	N	1	*	*,113,*
contig_654	65802	8	N	N	2	*	*,654,-225
contig_525	65375	4	N	N	1	*	*,525,*
contig_641	65003	4	Y	N	1	*	641
contig_178	64779	6	N	N	1	*	*,178,*
contig_293	63373	5	N	N	1	*	*,293,*
contig_290	63226	3	N	N	1	*	*,290,*
contig_578	62826	9	N	N	1	*	*,578,*
contig_642	62120	4	N	N	1	*	*,642,*
contig_138	62110	10	N	N	1	*	138,-1,*
contig_265	61451	5	N	N	1	*	*,265
contig_229	61395	5	N	N	1	*	*,229,*
contig_486	60990	3	N	N	1	*	*,486,*
contig_528	60548	4	N	N	1	*	*,528,*
contig_175	60528	3	N	N	1	*	*,175,*
contig_37	59173	14	N	N	2	*	604,37,39
contig_391	58916	9	N	N	1	*	391
contig_221	57405	10	Y	N	2	*	221
contig_181	57256	5	N	N	1	*	*,181,*
contig_302	56045	4	Y	N	1	*	302
contig_169	56033	9	N	N	1	*	*,169,*
contig_552	54944	4	N	N	1	*	*,552,*
contig_111	54864	6	N	N	1	*	*,111
contig_543	53772	9	N	N	1	*	-542,543,-542
contig_648	52359	6	N	N	1	*	*,648,*
contig_252	51488	10	N	N	2	*	*,252,*
contig_636	51403	9	N	N	2	*	*,636,*
contig_41	50593	5	N	N	1	*	38,41
