#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_149	338628	8	N	N	1	*	*,149,526
contig_284	202682	7	N	N	1	*	*,284,*
contig_427	201632	11	N	N	1	*	-1574,427,*
contig_648	187829	11	N	N	1	*	*,648,132
contig_148	180140	8	N	N	1	*	*,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-474,148,*
contig_152	174000	11	N	N	1	*	152,1555
contig_147	171330	7	N	N	1	*	*,147
contig_429	147046	13	N	N	1	*	-132,429,*
contig_264	132086	8	N	N	1	*	-261,-260,264
contig_313	130260	6	N	N	1	*	*,313,*
contig_527	109685	7	N	N	1	*	-526,527,*
contig_319	105805	14	N	N	1	*	132,319,*
contig_46	99572	9	N	N	1	*	5,5,5,5,5,5,5,5,5,5,5,46,*
contig_1498	96300	10	N	N	1	*	5,5,5,5,5,5,5,5,5,5,5,5,5,5,1498,*
contig_232	95811	9	N	N	1	*	232,*
contig_289	91932	8	N	N	1	*	499,289,*
contig_401	91183	12	N	N	1	*	*,401
contig_905	88823	11	N	N	1	*	*,905,*
contig_519	88583	6	N	N	1	*	*,515,517,515,515,515,515,515,519,*
contig_1503	84472	9	N	N	1	*	*,1503,*
contig_156	83753	6	N	N	1	*	156,*
contig_291	82007	6	N	N	1	*	265,291,-1166
contig_1285	81098	7	N	N	1	*	*,1285,*
contig_1502	79481	10	N	N	1	*	*,912,1502,*
contig_839	74578	4	N	N	1	*	*,-1085,839,*
contig_405	74366	9	N	N	1	*	*,405,*
contig_114	73873	5	N	N	1	*	*,114
contig_341	72744	13	N	N	1	*	336,340,341,*
contig_281	71663	8	N	N	1	*	-282,281,*
contig_111	71488	5	N	N	1	*	*,249,111,*
contig_540	71424	7	N	N	1	*	*,540
contig_1353	70052	6	N	N	1	*	*,1353,*
contig_1504	69297	7	N	N	1	*	*,1504,*
contig_1132	67674	5	N	N	1	*	*,1132,*
contig_320	67622	10	N	N	1	*	*,320,*
contig_579	63927	8	N	N	1	*	579,-578,1555
contig_3	63048	4	N	N	1	*	*,3,*
contig_840	62115	10	N	N	1	*	*,840,-1578
contig_334	61939	6	N	N	1	*	*,334,337,-176,*
contig_537	61785	11	N	N	1	*	-132,537,*
contig_792	60871	7	N	N	1	*	*,792,*
contig_500	60521	5	N	N	1	*	*,500,*
contig_1514	58379	7	N	N	1	*	*,1513,1514,*
contig_1510	58149	7	N	N	1	*	*,1510,*
contig_328	57413	3	N	N	1	*	*,328,*
contig_497	56795	8	N	N	1	*	497,*
contig_279	56398	9	N	N	1	*	-261,-260,279
contig_364	54519	4	N	N	1	*	599,364,*
contig_122	53446	3	N	N	1	*	*,122,*
contig_1467	52806	5	N	N	1	*	*,1467,*
contig_1474	52757	6	N	N	1	*	*,1474,*
contig_1089	52171	3	N	N	1	*	*,1089,*
contig_159	52037	7	N	N	1	*	*,1513,159,*
contig_1	51933	4	N	N	1	*	*,1,*
contig_410	50654	5	N	N	1	*	*,410,*
contig_71	50170	7	N	N	1	*	*,1501,71,*
contig_372	50022	4	N	N	1	*	*,372,*
contig_1597	48999	8	N	N	1	*	*,1597,*
contig_275	48856	8	N	Y	1	*	275
contig_217	48218	8	N	N	1	*	*,217,*
contig_661	48105	6	N	N	1	*	*,661,*
contig_796	46940	6	N	N	1	*	*,796,*
contig_172	46747	9	N	N	1	*	*,172,173
contig_1512	45905	7	N	N	1	*	1512,*
contig_1500	45805	6	N	N	1	*	1500
contig_1323	45155	4	N	N	1	*	*,1323,*
contig_283	44430	6	N	N	1	*	*,-1085,283,-1525
contig_741	44429	8	N	N	2	*	*,741,*
contig_580	44195	7	N	N	1	*	*,580,*
contig_1511	43890	6	N	N	1	*	*,1511,*
contig_529	43741	8	N	N	1	*	*,529
contig_72	43549	3	N	N	1	*	*,72,*
contig_1617	42714	6	N	N	1	*	*,1617,*
contig_305	42636	11	N	N	1	*	282,-261,-260,305,1578
contig_735	42274	4	N	N	1	*	*,735,*
contig_311	42155	7	N	N	1	*	-261,-260,311,*
contig_546	42006	6	N	N	1	*	*,546,*
contig_552	41761	9	N	N	2	*	*,548,552,*
contig_1561	41142	7	N	N	1	*	*,1561,-272
contig_250	40728	6	N	N	1	*	*,250,*
contig_1009	40324	6	N	N	1	*	*,1009,*
contig_1020	40131	3	N	N	1	*	1019,1020,*
contig_221	39900	27	N	N	3	*	208,209,210,221,-630,-1562
contig_378	39794	4	N	N	1	*	378,*
contig_721	39663	3	N	N	1	*	*,721,*
contig_1436	39426	4	N	N	1	*	*,1436,*
contig_1058	38959	4	N	N	1	*	*,1057,1058,*
contig_282	38911	11	N	Y	1	*	282
contig_581	37973	7	N	N	1	*	*,581,*
contig_376	37967	4	N	N	1	*	*,376
contig_510	37950	5	N	N	1	*	*,510,*
contig_788	37906	7	N	N	1	*	*,788,*
contig_1313	37484	3	N	N	1	*	*,1313,*
contig_541	37359	6	N	N	1	*	*,541,*
contig_1548	37293	9	N	N	1	*	1548,*
contig_1449	36812	9	N	N	1	*	*,1449,*
contig_116	36784	6	N	N	1	*	*,116,*
contig_433	36703	8	N	N	2	*	*,433,*
contig_2	36505	9	N	N	2	*	*,2,*
contig_185	36496	5	N	N	1	*	*,185,*
contig_1194	36374	4	N	N	1	*	*,1194,*
contig_1050	36324	6	N	N	1	*	*,1050,-1057,*
contig_1605	36179	4	N	N	1	*	*,1605,1236,*
contig_307	36139	12	N	N	1	*	-272,307,-1578
contig_1556	35995	11	N	Y	1	*	1556
contig_224	35971	27	N	N	3	*	224
contig_705	35585	5	N	N	1	*	*,705,*
contig_342	35436	10	N	N	1	*	342,-1574
contig_801	35208	3	N	N	1	*	*,801,*
contig_82	35101	6	N	N	1	*	1556,728,82,*
contig_190	34989	8	N	N	2	*	*,190,*
contig_1516	34727	4	N	N	1	*	*,1516,*
contig_301	34495	7	N	N	1	*	-261,-260,301,1166
contig_930	34445	5	N	N	1	*	*,930,*
contig_727	34376	17	N	N	3	*	*,727,*
contig_702	34187	3	N	N	1	*	*,702,*
contig_1488	34075	3	N	N	1	*	*,1488,*
contig_611	33732	6	N	N	1	*	*,611,*
contig_1248	33345	3	N	N	1	*	*,1248,*
contig_596	33146	4	N	N	1	*	*,595,596,*
contig_1588	32753	3	N	N	1	*	*,1588,*
contig_348	32738	13	N	Y	1	*	348
contig_615	32724	5	N	N	1	*	*,615,*
contig_1201	32091	3	N	N	1	*	*,1201,*
contig_1472	32024	4	N	N	1	*	*,1472,*
contig_654	32007	10	N	N	2	*	*,654,*
contig_761	31888	4	N	N	1	*	*,761,*
contig_798	31687	13	N	N	3	*	*,798,*
contig_1527	31446	8	N	N	1	*	1527,*
contig_1559	31315	3	N	N	1	*	*,1559,*
contig_1531	31205	4	N	N	1	*	*,1531,*
contig_109	30863	4	N	N	1	*	*,109,*
contig_789	30820	3	N	N	1	*	*,789,*
contig_846	30626	4	N	N	1	*	*,846,*
contig_748	30515	8	N	N	2	*	*,748,*
contig_1242	30341	7	N	N	1	*	*,1242,*
contig_1345	30268	10	N	N	2	*	*,1345,*
contig_1333	30224	7	N	N	1	*	*,1333,*
contig_1496	29924	4	N	N	1	*	*,1496,*
contig_197	29859	3	N	N	1	*	*,197,*
contig_503	29801	4	N	N	1	*	*,503,*
contig_820	29567	7	N	N	1	*	*,820,*
contig_103	29550	10	N	N	1	*	-174,-173,103,-1580,*
contig_703	29541	4	N	N	1	*	*,703,*
contig_276	29526	7	N	N	1	*	276
contig_825	29433	5	N	N	1	*	*,825,*
contig_710	29430	11	N	N	2	*	*,710,*
contig_568	29176	3	N	N	1	*	*,568,*
contig_609	29065	6	N	N	1	*	*,609,*
contig_513	28600	4	N	N	1	*	*,513,*
contig_1606	28555	4	N	N	1	*	*,1606,*
contig_1348	28481	3	N	N	1	*	*,1348,*
contig_316	28230	7	N	N	1	*	-272,316,*
contig_1453	28162	5	N	N	1	*	*,1453,*
contig_478	27986	8	N	N	1	*	*,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,-458,478,*
contig_181	27948	14	N	N	1	*	-174,181,*
contig_884	27872	3	N	N	1	*	*,884,*
contig_1124	27762	3	N	N	1	*	*,1124,*
contig_200	27759	3	N	N	1	*	*,200,*
contig_566	27476	6	N	N	1	*	*,566,*
contig_391	27396	7	N	N	1	*	390,391
contig_110	27088	7	N	N	1	*	*,110,*
contig_690	26388	10	N	N	2	*	*,690,*
contig_712	26218	4	N	N	1	*	*,712,*
contig_957	26126	5	N	N	1	*	*,957,*
contig_1513	26076	5	N	Y	1	*	*,1513
contig_1421	26034	9	N	N	2	*	*,1421,*
contig_1262	25993	5	N	Y	1	*	*,1262,*
contig_1289	25891	3	N	N	1	*	*,1289,*
