#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_123	37084	4	N	N	1	*	*,123,*
contig_242	32232	3	N	N	1	*	*,242,*
contig_61	30731	4	N	N	1	*	*,61,*
contig_94	30696	4	N	N	1	*	*,94,*
contig_212	27636	4	N	N	1	*	*,212,*
contig_35	25585	7	N	N	1	*	*,35,*
contig_223	25558	4	N	N	1	*	*,223,*
contig_281	24770	3	N	N	1	*	*,281,*
contig_280	23916	4	N	N	1	*	*,280,*
contig_327	23769	5	N	N	1	*	*,327,*
contig_309	23628	3	N	N	1	*	*,309,*
contig_48	21966	4	N	N	1	*	*,48,*
contig_269	20557	4	N	N	1	*	*,269,*
contig_210	20497	4	N	N	1	*	*,210,*
contig_236	19698	4	N	N	1	*	*,236,*
contig_204	19474	6	N	N	1	*	*,204,*
contig_234	19271	8	N	N	1	*	*,234,*
contig_187	18721	4	N	N	1	*	*,187,*
contig_299	18613	3	N	N	1	*	*,299,*
contig_314	18474	4	N	N	1	*	*,314,*
contig_62	18296	4	N	N	1	*	*,62,*
contig_257	18288	4	N	N	1	*	*,257,*
contig_261	17945	3	N	N	1	*	*,261,*
contig_95	17190	6	N	N	1	*	*,95,*
contig_12	17048	4	Y	N	1	*	12
contig_181	17028	3	N	N	1	*	*,181,*
contig_331	16932	4	N	N	1	*	*,331,*
contig_191	16648	3	N	N	1	*	*,191,*
contig_67	16549	4	N	N	1	*	*,67,*
contig_215	16421	3	N	N	1	*	*,215,*
contig_260	16324	4	N	N	1	*	*,260,*
contig_65	16216	4	N	N	1	*	*,65,*
contig_311	15993	3	N	N	1	*	*,311,*
contig_96	15433	3	N	N	1	*	*,96,*
contig_183	15206	5	N	N	1	*	*,183,*
contig_192	14785	4	N	N	1	*	*,192,*
contig_308	14722	4	N	N	1	*	*,308,*
contig_222	14683	3	N	N	1	*	*,222,*
contig_2	14596	23	N	N	3	*	*,2,58,58,59,*
contig_337	14586	4	N	N	1	*	*,337,*
contig_49	14502	3	N	N	1	*	*,49,*
contig_200	14432	4	N	N	1	*	*,200,*
contig_1	14396	4	N	N	1	*	*,1,*
contig_5	14382	4	N	N	1	*	*,5,*
contig_277	14038	6	N	N	1	*	*,277,*
contig_66	13958	4	N	N	1	*	*,66,*
contig_301	13939	4	N	N	1	*	*,301,*
contig_208	13621	3	N	N	1	*	*,208,*
